,0
1763,4.2177597166319746e-08
1764,2.688259829711436e-08
1765,-1.6076183621953798e-07
1766,-1.7335042573578502e-07
1767,-2.691932767705848e-07
1768,-9.359928249470777e-09
1769,-4.942266280682186e-09
1770,0.09999999870809706
1771,3.65902067139261e-08
1772,2.7045894592073197e-08
1773,-6.832345909179072e-10
1774,-7.66122652902588e-10
1775,-7.091814022821046e-10
1776,-8.89402913579865e-08
1777,-0.03529402302012101
1778,-0.09999999959135553
1779,-0.09999999987750162
1780,-3.465730319889578e-08
1781,-3.309583959478034e-09
1782,0.09999999801970777
1783,5.6557957271186755e-08
1784,1.3892976574708296e-07
1785,4.8852848701330494e-08
1786,-1.270134153101388e-07
1787,-1.1017814545744023e-08
1788,-4.097385939762614e-08
1789,-1.3458380098359354e-08
1790,-1.8340530446200598e-07
1791,-2.3007247200240172e-07
1792,-6.576681040118552e-08
1793,2.9143175986415486e-08
1794,0.09999999975897797
1795,2.6742775998633686e-07
1796,5.629137188216199e-08
1797,-1.6032087469992628e-08
1798,2.6218567591264115e-08
1799,2.0603931431110632e-08
1800,-1.3021756442664085e-07
1801,-0.09999999921765632
1802,-0.03529394070474198
1803,-0.0999999990220304
1804,-3.925192152581691e-08
1805,-2.1638742000000893e-09
1806,-1.1740203836305018e-07
1807,0.0999996655629119
1808,0.0999999999991489
1809,2.5658229189016644e-07
1810,8.442252537877716e-08
1811,-3.2314799189745367e-08
1812,3.783851572819451e-08
1813,5.157097814867753e-09
1814,-7.645460022486861e-08
1815,-3.888885749191148e-08
1816,-1.5297332684977693e-07
1817,-1.534648630440399e-08
1818,2.721833671937332e-07
1819,-8.383310511156063e-11
1820,-5.797011576970755e-09
1821,6.68821810332726e-09
1822,5.462733343886893e-10
1823,-5.567735608924932e-12
1824,-7.972772518137481e-08
1825,-1.5819308354480593e-05
1826,-0.1
1827,-0.017631224565097466
1828,-1.7464063731219972e-08
1829,-2.5068246143926054e-08
1830,-7.3960018995764706e-09
1831,2.3542042313347135e-07
1832,0.09999937127319161
1833,3.7463661044487016e-08
1834,3.867603290897518e-07
1835,-1.9715875182185678e-11
1836,-3.144393854144007e-08
1837,-1.9811971465444006e-06
1838,-0.09999999998782959
1839,-0.017644669311542908
1840,-3.4017950343791256e-07
1841,-4.45022542782272e-08
1842,0.1
1843,1.3548314077985112e-08
1844,-2.9739237610240582e-12
1845,-1.1579606688772627e-12
1846,9.227249414336669e-11
1847,5.859648156098876e-11
1848,-2.499399258625645e-08
1849,-7.649406622413769e-08
1850,-4.507687770535751e-08
1851,-0.0999999996217171
1852,-0.03529273780268435
1853,-0.09999999987328409
1854,1.694961210715498e-08
1855,9.896731544361351e-08
1856,8.583277266040376e-08
1857,2.7413042597800162e-08
1858,8.620098603304082e-09
1859,2.400959291166213e-07
1860,1.4302765209478464e-08
1861,-2.927864331284694e-07
1862,-1.1450932029882223e-06
1863,-2.2056904227307102e-07
1864,-7.927611875731479e-08
1865,-3.034017985718e-09
1866,0.09999999991558818
1867,0.09999997024895746
1868,1.0501053779877521e-08
1869,1.5499582264556658e-08
1870,-1.875714664245807e-08
1871,2.798951734625948e-08
1872,-9.159111450429539e-08
1873,-0.09999999988931597
1874,-0.0999999997011696
1875,-0.03529406223116546
1876,-1.0709215249141183e-08
1877,2.4244582469184875e-09
1878,0.09999999982412133
1879,4.571339819219107e-07
1880,5.6836852171056266e-08
1881,-3.5088287143724792e-09
1882,-8.191400204851966e-09
1883,-6.9617400431146044e-09
1884,-9.977211145450688e-09
1885,-3.7192475711943126e-08
1886,-1.0878223213940912e-07
1887,-2.877135985807127e-07
1888,-9.678817117275264e-08
1889,-3.8280664274034226e-09
1890,0.09999999982672314
1891,3.2424984692235015e-09
1892,-4.168894960336774e-11
1893,1.908928216726104e-11
1894,3.1001707817514625e-11
1895,2.593978337220633e-11
1896,-9.320741803442718e-08
1897,-0.035293864316975274
1898,-0.09999999955252983
1899,-0.09999999991233643
1900,-1.58076043859859e-07
1901,2.330770289585685e-08
1902,0.09999994270362876
1903,3.44814464982617e-08
1904,-1.7957239610277115e-09
1905,-1.8872526813687147e-08
1906,-1.751317157249217e-08
1907,-3.383207789943348e-09
1908,-1.9344065601652805e-08
1909,-1.4514692073729734e-09
1910,-4.6216272726270695e-07
1911,-8.1915924436388e-08
1912,-2.3188488172865292e-08
1913,-5.0176395138690973e-08
1914,0.09999999980997121
1915,5.3273388902597e-07
1916,9.261945506586417e-09
1917,3.56030930017359e-09
1918,1.619022973870063e-08
1919,2.1405531159017558e-08
1920,-0.03529161827357122
1921,-0.09999999858898947
1922,-0.09999999985641196
1923,-2.2501570138698197e-06
1924,-3.476876547033036e-07
1925,-2.9664773773352503e-09
1926,4.717072965593294e-07
1927,-1.0098985719248784e-08
1928,7.747851322747739e-08
1929,-2.4911828739355647e-09
1930,-6.15400257038961e-08
1931,-1.1595292827418403e-08
1932,-5.379227435799135e-08
1933,-2.084988373933044e-07
1934,-1.0210450180464892e-07
1935,-9.254319585355775e-09
1936,-8.063947506560438e-08
1937,3.009693554916217e-09
1938,0.09999999997369133
1939,0.09999990475339109
1940,7.541194760906999e-08
1941,9.548311935965905e-09
1942,-2.2955366908307996e-09
1943,3.3694570934242235e-09
1944,-1.0149304354992102e-07
1945,-0.0352922687980195
1946,-0.09999999843506158
1947,-5.153551369192199e-08
1948,-9.843052110762363e-08
1949,1.0190108979578005e-07
1950,0.1
1951,0.014998381460790314
1952,7.458990183738351e-08
1953,-1.0221778087343006e-12
1954,-2.681273139855117e-07
1955,-2.1549728852316757e-07
1956,-4.112377232910907e-08
1957,-8.64008132752993e-07
1958,-5.703151370130352e-07
1959,-0.09999999701494168
1960,-9.813172436249088e-09
1961,-1.544859415483471e-07
1962,0.0850018695526152
1963,7.028799724774268e-12
1964,-5.861981441447843e-12
1965,8.781099132115432e-12
1966,1.2108061032015593e-10
1967,2.5453432138063337e-10
1968,-8.33490348719786e-08
1969,-0.03529407647560919
1970,-0.09999999947943072
1971,-0.09999999911961026
1972,-2.2379305240950922e-08
1973,2.5718023953756428e-08
1974,0.09999998217548701
1975,0.09999971627339718
1976,6.835668738962224e-08
1977,-1.2169482269844338e-08
1978,-6.293470000538445e-08
1979,8.439141830718757e-09
1980,2.367292649027122e-11
1981,1.1072087199596157e-07
1982,-2.741440393468913e-07
1983,-8.683653667056169e-08
1984,-5.742659315979115e-09
1985,1.1264612739916331e-08
1986,4.446375069847901e-07
1987,7.639176877810512e-11
1988,-7.112970329324293e-11
1989,6.529837667423594e-10
1990,1.3126164215405179e-12
1991,7.7749522594496e-10
1992,-1.7073851044482266e-08
1993,-3.926181553088945e-08
1994,-4.776515096540201e-08
1995,-0.09999999981763595
1996,-0.09999999998350692
1997,-0.03529389202797407
1998,-3.290061292075621e-08
1999,5.193237709420428e-09
2000,5.963954986272773e-08
2001,4.58531578811004e-07
2002,-2.3872086385088016e-08
2003,-1.5669641424869293e-08
2004,-7.531994233817615e-08
2005,-9.809366876149337e-08
2006,-2.1360788839446142e-07
2007,-2.364049198554098e-08
2008,-6.521148128014787e-08
2009,1.1293532857000187e-08
2010,0.09999999990642874
2011,0.09999984626027193
2012,5.129139262271089e-08
2013,-9.168287990848307e-08
2014,-1.305247465608454e-07
2015,2.033955965447097e-07
2016,-1.1143957919331524e-07
2017,1.6905237893238182e-10
2018,-2.1084118557781743e-07
2019,-0.035293869731638956
2020,-0.09999999987913859
2021,-0.09999999962938491
2022,-7.253615544910962e-11
2023,1.2232714287539053e-11
2024,6.511580526830022e-11
2025,9.975230384373894e-11
2026,3.6660174352889376e-07
2027,4.564533239733316e-08
2028,8.35194570999178e-08
2029,-1.490829623609401e-07
2030,-3.6460996814463863e-07
2031,-1.8817466763272263e-08
2032,2.8302736413710536e-11
2033,-7.924772134533989e-11
2034,0.09999999999999841
2035,0.09999999999999216
2036,2.768611445676648e-11
2037,-2.9844218304260664e-11
2038,-2.342090918518917e-09
2039,2.3531179904514477e-09
2040,-8.95985021746343e-08
2041,-0.0352941015108194
2042,-0.09999999960119932
2043,-0.09999999995084705
2044,-1.519970018275704e-08
2045,-3.2515213987146754e-10
2046,4.355271957649054e-08
2047,-4.3213796442650326e-08
2048,7.637358529881878e-08
2049,2.0176934412397178e-07
2050,2.3020391592101804e-08
2051,1.377157714518119e-07
2052,-1.3624720796608157e-07
2053,-2.2674457273939665e-08
2054,1.5440309356278268e-08
2055,-1.2417554649456177e-07
2056,-1.7045071635953743e-07
2057,5.473163932105942e-14
2058,0.09999999999429285
2059,0.09999999997916906
2060,7.510235104365405e-11
2061,7.317305371748902e-11
2062,6.547580667267148e-11
2063,5.768314859823597e-11
2064,-9.00838689934218e-08
2065,-0.035294088972220236
2066,-0.09999999993133683
2067,-0.09999999988033507
2068,-1.711649196569598e-08
2069,1.3210731270737505e-08
2070,-5.789973372548646e-10
2071,-6.366732773768417e-10
2072,0.09999999880918632
2073,3.9008591125382185e-08
2074,1.6286539549464734e-07
2075,6.211733969099788e-08
2076,-2.2468267221405468e-08
2077,-5.311364166920737e-08
2078,-1.810543244799908e-07
2079,-6.789364703507317e-08
2080,-1.2877406770816983e-07
2081,5.0721801447696374e-08
2082,0.09999999984944757
2083,1.3055255985683413e-07
2084,-4.5372011028473e-13
2085,-5.725363649509941e-09
2086,-3.864223032472574e-09
2087,7.743860746868892e-09
2088,-9.443890251796691e-08
2089,-0.035294000411139635
2090,-0.09999999993450552
2091,-0.09999999994792906
2092,-3.098534801693731e-08
2093,-1.0314891942579063e-08
2094,3.3928505284555854e-07
2095,1.0614756382235163e-07
2096,4.742593679625737e-09
2097,1.1363886011951726e-07
2098,-4.243314930422167e-08
2099,-4.3416043968138244e-08
2100,-7.969345985403992e-08
2101,-2.0713508491462908e-07
2102,-6.406583155993758e-08
2103,-1.2150480906389953e-07
2104,-2.598499073404027e-08
2105,1.954951181219705e-08
2106,0.09999999993048209
2107,0.09999992505365163
2108,1.4400418638057364e-11
2109,1.4082903953259294e-11
2110,-6.4823939731494e-13
2111,5.89815813924267e-12
2112,-0.03529407860803001
2113,-0.0999999987618381
2114,-1.0963683717753712e-07
2115,-0.09999999999971647
2116,-1.833569471393535e-08
2117,-5.1674462174403e-10
2118,0.09999999942124718
2119,3.5408816458200405e-08
2120,-6.68741046544278e-08
2121,1.9848891776062957e-07
2122,-6.63152319614444e-09
2123,-5.058848275008677e-08
2124,-9.51206668417481e-08
2125,-7.842482787820834e-08
2126,-1.0525205630881249e-08
2127,-6.195069686916098e-09
2128,-8.947822257921908e-09
2129,-8.260971300787145e-08
2130,0.09999999973336034
2131,1.6488580917675368e-07
2132,-1.2960471948770563e-09
2133,3.54920910475701e-10
2134,9.66893410376301e-10
2135,-1.1293998326860167e-09
2136,-6.290893939788535e-08
2137,-0.099999998315394
2138,-0.03529408424589835
2139,-0.09999999988231414
2140,-1.1977272916719556e-08
2141,-8.054793798326891e-10
2142,0.09999920578376968
2143,1.7837603564996444e-07
2144,3.847610342976483e-07
2145,1.1826298186938888e-07
2146,-7.593790032084244e-10
2147,3.328615316733056e-08
2148,6.539909707369067e-08
2149,4.4238478389057535e-08
2150,-2.1236117560404292e-07
2151,-1.4431710449448946e-07
2152,-3.980700582347099e-10
2153,2.5736049820890333e-08
2154,0.09999999997561797
2155,2.402920274761711e-07
2156,2.8833880973205566e-08
2157,-5.1665341623823426e-08
2158,-1.9551848084283472e-07
2159,2.867357176640543e-07
2160,-1.3750947955764875e-07
2161,-1.0425823140905251e-07
2162,-2.1722178063854366e-07
2163,-0.035293737377387
2164,-0.1
2165,-0.1
2166,-3.649158119076889e-08
2167,3.752748519388924e-08
2168,5.026675793166367e-08
2169,5.014004310109343e-07
2170,6.205681832908614e-08
2171,4.50794570542551e-08
2172,-3.7711333302272247e-08
2173,3.080496845738432e-08
2174,-2.0476014566247764e-07
2175,-1.1983221104190966e-07
2176,-1.965561492443181e-07
2177,-1.6786361566302368e-10
2178,0.09999999994975438
2179,0.09999977397560404
2180,3.712413685080908e-08
2181,9.741151891700512e-12
2182,-1.067771739229898e-08
2183,8.571145905702704e-09
2184,-9.543232638378786e-08
2185,-4.6436159310041985e-11
2186,-0.035294045837419005
2187,-0.0999999999094978
2188,-0.09999999883103633
2189,-2.007046450741804e-08
2190,-4.4684156953727284e-08
2191,1.0454729923190922e-07
2192,1.2071728521164228e-07
2193,-5.574987348753906e-09
2194,-6.067352985994765e-08
2195,-1.6672566717296645e-07
2196,8.39337409046459e-08
2197,-5.1821672363342823e-08
2198,-3.208610622544572e-08
2199,9.471125459697397e-08
2200,-8.282146571440044e-08
2201,-1.0085963359322652e-08
2202,0.1
2203,0.1
2204,4.1164282497748953e-10
2205,-8.328305280787088e-13
2206,-5.566160423798729e-10
2207,1.880747673000404e-10
2208,-7.406726460157015e-08
2209,-0.09999999858079792
2210,-0.09999999998107045
2211,-0.035292929797117165
2212,-1.171444208110707e-06
2213,-6.80028200280828e-10
2214,2.431059996115643e-08
2215,2.205296924260616e-07
2216,5.652083460746307e-07
2217,4.507256226534821e-08
2218,-3.022009382114512e-08
2219,-4.1704289179404255e-08
2220,-8.762245118802137e-08
2221,-3.2099163139687406e-07
2222,-1.9819516510448133e-08
2223,-1.0202920353430422e-07
2224,-5.658592325916136e-09
2225,1.196549563460849e-08
2226,0.09999999902810205
2227,0.09999969496316528
2228,-1.035569362995911e-08
2229,3.0976242031023177e-09
2230,-2.7504090086008078e-08
2231,6.204420506065505e-08
2232,-1.0783398485887167e-07
2233,-0.03529410757234797
2234,-0.09999999975708651
2235,-0.09999999995557007
2236,-9.800673378182911e-09
2237,-2.8399657109953094e-10
2238,8.7371301445054e-12
2239,0.099999999510306
2240,0.09999876898608717
2241,4.9167878467780425e-08
2242,1.1506274872141765e-08
2243,3.063152097274062e-07
2244,-3.620518470865404e-08
2245,4.368612580174951e-08
2246,-5.751921672340845e-08
2247,7.404926014079617e-08
2248,1.4008712833321333e-07
2249,2.4130632204418154e-07
2250,5.596457280816116e-07
2251,5.038517040748396e-10
2252,6.446444657710747e-10
2253,-1.5787333562486613e-08
2254,-8.831022269086792e-09
2255,2.4149207616529074e-08
2256,-0.035294246582510534
2257,-0.09999999992874667
2258,-0.09999999997327899
2259,-2.6359304675731905e-09
2260,-6.658560094961087e-09
2261,-1.164698443365343e-13
2262,4.530597574284616e-11
2263,6.32141640750612e-12
2264,3.740593719572555e-09
2265,1.9535151737383977e-07
2266,7.588945872166308e-08
2267,4.242396585739466e-08
2268,7.773455299633271e-08
2269,-1.7618100608758726e-08
2270,-6.963815637976566e-08
2271,1.2748805434890208e-08
2272,6.635437463128884e-08
2273,7.948037777425453e-08
2274,0.09999999999722667
2275,0.09999954350970347
2276,1.8649553678890225e-10
2277,9.880921085737696e-11
2278,1.2851069142107427e-10
2279,1.283496328926383e-10
2280,-0.1
2281,-0.035294108365849904
2282,-0.1
2283,-1.9004921922034712e-08
2284,-1.3116837652298243e-08
2285,-8.655547773383488e-10
2286,-1.080127985849263e-09
2287,-2.0599017837405585e-10
2288,1.3720991253542175e-08
2289,1.1598131326445798e-08
2290,3.9764490871171826e-08
2291,3.075807189919714e-08
2292,-1.7254119871648213e-08
2293,-2.7223112265799062e-08
2294,-6.668192640754099e-08
2295,1.1801788665126615e-07
2296,-9.313404767999455e-08
2297,-9.924673212314148e-09
2298,0.09999999949298465
2299,0.09999999750966401
2300,-1.558235580685165e-10
2301,-2.1146585803859567e-10
2302,-2.401633665292341e-10
2303,-3.103254213768402e-10
2304,-3.770206695513758e-08
2305,-0.03529411770427292
2306,-0.09999999980703803
2307,-0.09999999909585112
2308,-7.429137589629894e-12
2309,-7.122776254884269e-13
2310,9.727656697116618e-06
2311,1.1567199756000765e-07
2312,0.0999999999999997
2313,6.338513078420117e-07
2314,7.015293056951489e-07
2315,1.5304394592436628e-07
2316,1.4124164518826977e-07
2317,-1.1364582992825768e-07
2318,-2.3194486590444483e-07
2319,-3.02791082139935e-08
2320,-1.06683484004369e-07
2321,-1.7138039043982924e-08
2322,0.09998903119556442
2323,3.391847978677614e-12
2324,-3.3860009288164285e-09
2325,3.099375824655909e-09
2326,-5.206428964284909e-10
2327,8.747634104030902e-10
2328,-9.549443392999742e-08
2329,-3.3138458336745093e-07
2330,-0.03528636371205067
2331,-0.09999999998611725
2332,-0.09999999998178925
2333,-7.3434434732642195e-06
2334,-2.362073096933056e-08
2335,1.2645350810000936e-08
2336,4.2031904141631464e-07
2337,8.17202700272404e-08
2338,1.78810267330449e-08
2339,-3.0649462674299908e-09
2340,-1.1979915783189574e-08
2341,-7.668341706883384e-08
2342,-3.594318974534024e-07
2343,-4.102295589970424e-08
2344,-7.079780105834871e-08
2345,4.760388419320783e-08
2346,0.09999990043982597
2347,0.0999999999424247
2348,1.8316080583060492e-08
2349,5.427305492373076e-09
2350,-2.361387728581671e-09
2351,4.893498983178921e-09
2352,-8.924213540357769e-08
2353,-0.035293841034538434
2354,-0.09999999997580916
2355,-0.09999999997663943
2356,-1.1245970348817357e-07
2357,-1.0532204778317584e-07
2358,-1.4351195667224055e-08
2359,-2.2813417568945467e-09
2360,7.484854409882164e-08
2361,1.6717478699887046e-07
2362,1.6957119308107727e-07
2363,8.095397909489618e-09
2364,-7.392385387518498e-08
2365,-1.5177257601762479e-07
2366,-1.0717404286096097e-07
2367,-3.712370277415002e-08
2368,-4.62649260754912e-08
2369,-1.0750752207138322e-08
2370,0.09999996456764174
2371,0.09999999995860588
2372,-7.888029635585508e-12
2373,-6.606507853615733e-11
2374,-7.7682336427486e-11
2375,-3.415392378259354e-11
2376,-6.698346643726784e-08
2377,-0.09999999992331367
2378,-0.09999999994492181
2379,-0.03529396850621059
2380,-1.3254425700672402e-07
2381,-1.3913609636836977e-08
2382,7.924299425936488e-09
2383,-8.041401224465416e-09
2384,3.3780917174815073e-08
2385,-2.6619746989975214e-08
2386,-8.830060998758918e-09
2387,-4.762146811742587e-10
2388,3.4624480858089856e-07
2389,0.0999992585111253
2390,-5.925734864947816e-08
2391,4.598064296994107e-08
2392,-3.0354633743399077e-08
2393,8.622356057006147e-08
2394,3.5385664846048076e-07
2395,0.1
2396,-5.464991812445093e-13
2397,3.595255344441838e-11
2398,-1.3602417278287005e-13
2399,1.1884515865820635e-10
2400,-2.538341494718611e-08
2401,-0.03529158324898253
2402,-0.09999999997830186
2403,-2.5346315788759886e-06
2404,-0.0999999997695639
2405,1.2268297529115325e-13
2406,-3.842326220056769e-11
2407,-1.0297889105636671e-10
2408,4.5778092746948495e-09
2409,-5.35598298718707e-09
2410,-1.647804766413755e-10
2411,4.993626166357916e-07
2412,9.59954231922658e-08
2413,-1.1797766995521765e-07
2414,1.697907868746542e-08
2415,0.09999966537675016
2416,8.00859565964978e-09
2417,-5.272217074776457e-08
2418,-2.2490539241912667e-08
2419,0.09999999991783041
2420,-3.2429248284357685e-11
2421,-2.623834468118478e-11
2422,-2.3054256803526945e-11
2423,-1.7997685078883414e-11
2424,-1.4262525180622516e-07
2425,-0.1
2426,-0.1
2427,-0.035294109942875136
2428,-8.233416197549425e-09
2429,-2.7813980183178544e-10
2430,-4.6191119571024815e-10
2431,-4.914212797921014e-10
2432,-7.501690864007035e-10
2433,-1.468237991820719e-11
2434,5.29615662350916e-08
2435,2.2494833631564465e-08
2436,8.645439294645215e-08
2437,1.1580107636352123e-07
2438,-1.4668216892116555e-07
2439,-7.352571660968367e-08
2440,-6.020559945518307e-08
2441,1.9059569506374598e-08
2442,0.09999998068625957
2443,0.09999999958058492
2444,-4.68154510018518e-10
2445,-2.6639257166343666e-10
2446,-2.348028810966459e-10
2447,-2.9826685274859785e-10
2448,-4.177669979690175e-08
2449,-0.1
2450,-0.09999999880377457
2451,-0.03529374547160598
2452,-3.5811066024492453e-07
2453,-4.8079126324725145e-09
2454,5.254812323415219e-08
2455,2.3714713366888446e-05
2456,0.09355591642856384
2457,1.943317872073375e-05
2458,1.352231731006879e-06
2459,3.7310588473318096e-05
2460,9.678689988136826e-07
2461,8.44206115142688e-06
2462,1.0983542559387874e-07
2463,-5.8592554554409796e-08
2464,2.0797244006951423e-06
2465,2.3190377873673367e-07
2466,0.006350521295045845
2467,0.09999999949898912
2468,-1.9023782391049639e-10
2469,-1.9233765233551917e-07
2470,-1.9587055214146894e-07
2471,4.0514665507527755e-07
2472,-1.950638089616458e-07
2473,-0.1
2474,-0.1
2475,-0.03529411771120531
2476,5.243876712298091e-08
2477,-4.457871626755008e-08
2478,-3.9908233496890214e-13
2479,8.538778034695956e-08
2480,0.09999952221291426
2481,-4.164024742614887e-10
2482,-6.314500316124184e-09
2483,1.5968006286545731e-07
2484,5.566155248030747e-08
2485,-1.5027145872611108e-07
2486,-1.715122970534284e-07
2487,-4.066597945144555e-09
2488,-1.584854034639363e-07
2489,6.662640715095501e-08
2490,5.931240104866186e-07
2491,0.09999999997650491
2492,-3.862758937405142e-11
2493,-1.789570656194076e-11
2494,-1.65223015774772e-11
2495,-3.0626972321427896e-11
2496,-9.37702614253938e-08
2497,-0.03529351066083574
2498,-0.09999999999139587
2499,-0.09999999999028795
2500,3.172697251848178e-09
2501,-4.52780776752367e-07
2502,1.2592212351988367e-08
2503,3.2912303025375106e-09
2504,9.63293632247865e-07
2505,0.0999354074897865
2506,5.414140177689397e-09
2507,1.2565837812179496e-08
2508,-2.94156512755318e-08
2509,-1.27192438578733e-07
2510,-4.744413367853877e-07
2511,4.2564138038034315e-08
2512,1.0949597072946424e-08
2513,7.26101866589916e-08
2514,6.394215662477583e-05
2515,0.09999999990606594
2516,-2.6541355777829664e-10
2517,-6.785937790693412e-11
2518,-8.070873072241147e-11
2519,-4.937921207906276e-11
2520,-1.9191279808243334e-05
2521,-9.211445360718007e-07
2522,-0.03526416244575873
2523,-9.312227993020747e-07
2524,-9.278105638837462e-06
2525,-0.09999999939768957
2526,-0.09999968909575065
2527,-1.2082784830120218e-08
2528,2.996134467473276e-10
2529,4.511695762240564e-09
2530,-4.4111402062889225e-09
2531,6.078491630550689e-08
2532,1.2404704688363484e-07
2533,-1.9553609644616904e-07
2534,1.6301856706767922e-10
2535,1.845297263700581e-11
2536,3.2085196112160575e-07
2537,-2.491366168809711e-07
2538,0.09999996841387683
2539,0.09999998272272846
2540,2.0774241917663768e-10
2541,1.473078300493788e-10
2542,9.701540241949102e-11
2543,1.5774368920376823e-10
2544,-1.10547790208222e-07
2545,-0.03529409679777536
2546,-0.0999999992195767
2547,-0.1
2548,-1.6510678003077365e-08
2549,-2.8234546263432365e-10
2550,-4.163641809500658e-11
2551,-3.803023377302679e-13
2552,1.0033613683915953e-08
2553,0.00034926047014698135
2554,9.843916329591504e-06
2555,1.0003356773734333e-07
2556,1.5927826833582032e-06
2557,5.6451370865502844e-08
2558,-1.0429653896988864e-08
2559,-5.192517467158799e-09
2560,-2.3047952910853237e-08
2561,-3.126287645663636e-09
2562,0.09963918540142593
2563,0.09999999968121362
2564,-1.1285744336901417e-10
2565,-1.499283291250529e-10
2566,-3.9303705550090194e-10
2567,9.353703815939096e-12
2568,-1.9557363496529593e-08
2569,-0.03529408156753652
2570,-0.09999999985396098
2571,-0.09999999945478492
2572,-1.1898905919066484e-08
2573,-1.5156233712802768e-08
2574,3.749116288721285e-09
2575,1.4358253421924307e-07
2576,-1.898950935426143e-09
2577,7.192322374962108e-08
2578,2.3584138471347752e-07
2579,-5.639430956575046e-11
2580,2.5492441760389655e-08
2581,2.772959125886606e-07
2582,4.252928622903406e-09
2583,-3.8003628453002025e-07
2584,-1.3460930667570344e-08
2585,-1.6485460768027215e-07
2586,0.09999978231933612
2587,0.0999999999199057
2588,1.1150482689374512e-08
2589,-8.3938962596854e-09
2590,-1.0350326698599452e-08
2591,2.0386881552786653e-08
2592,-1.0789844346451232e-07
2593,-0.09999999935429119
2594,-0.09999999943174621
2595,-0.035294111784903145
2596,-3.890076388443461e-09
2597,-4.735579799926487e-10
2598,2.3905956379611346e-09
2599,-8.083417471663781e-10
2600,2.027094246014508e-11
2601,3.858168261449663e-09
2602,-1.7703966502907343e-10
2603,1.3836197789585894e-08
2604,-1.6075372611717946e-08
2605,1.971775607700851e-07
2606,-1.5512435553722074e-07
2607,-2.0281565097783094e-08
2608,-1.236545416468559e-08
2609,-4.4626531300924405e-09
2610,0.1
2611,0.1
2612,7.909784217200326e-10
2613,-1.6367087317147948e-09
2614,9.967034637370268e-10
2615,1.9675612741466393e-09
2616,-5.224241881001842e-08
2617,-0.0352941081044228
2618,-0.09999999937185149
2619,-0.09999999446151134
2620,-8.732972804223656e-09
2621,-1.569542674547266e-10
2622,-1.962052994026901e-12
2623,-1.5860100744320913e-12
2624,0.09998250319082835
2625,1.5247353768216612e-05
2626,1.6478436575328784e-07
2627,1.8642585608193397e-06
2628,4.106560104843368e-08
2629,9.460841879141306e-09
2630,1.6458709864933808e-07
2631,1.2823264335649572e-07
2632,9.600228763757014e-09
2633,2.8657685015760236e-09
2634,1.0261070337217952e-08
2635,0.09999999985414133
2636,2.3790981573684606e-12
2637,4.851675549714074e-13
2638,1.3298267138951256e-13
2639,1.1156176590025494e-12
2640,-0.03529415586482446
2641,-0.09999999996429158
2642,-0.09999999987936702
2643,-8.42043316515046e-08
2644,-4.428489296775828e-08
2645,-2.066002977022524e-09
2646,1.1832164801890987e-08
2647,-1.982862243034422e-08
2648,3.8053879478307404e-08
2649,2.9267669991237237e-07
2650,0.09999999992030464
2651,0.09467342874435793
2652,0.005302142441384414
2653,5.249859510872663e-07
2654,1.8288128102842007e-07
2655,2.103611495263307e-05
2656,3.38140710197657e-07
2657,5.591536957824767e-08
2658,1.212184871934237e-07
2659,1.8429713525315422e-06
2660,-1.212080539403287e-10
2661,-2.3927756573906834e-10
2662,-1.0014326293547481e-10
2663,-7.970068298352813e-11
2664,-7.809638475162468e-09
2665,-3.754911433366452e-10
2666,-0.035294115682931886
2667,-0.1
2668,-0.1
2669,-2.2122565763502562e-09
2670,-9.761543602907572e-11
2671,-1.1382355710983132e-10
2672,1.3086479563635078e-08
2673,-1.3307113326176732e-08
2674,-1.1135403691079127e-10
2675,-1.3090220713616812e-10
2676,2.6771037436478378e-08
2677,-2.4366234577153434e-08
2678,-1.0856880486197511e-10
2679,6.682431904471954e-09
2680,1.1320315760561818e-10
2681,-7.13937013207355e-09
2682,0.09999999966145409
2683,0.09999999986395702
2684,-1.3935745397624734e-10
2685,-1.1905882138231524e-10
2686,-1.0016049041153836e-10
2687,-9.255457717994273e-11
2688,-7.809456903087426e-09
2689,-9.950412795858255e-07
2690,-0.03529291737305414
2691,-9.66551719144864e-08
2692,-0.1
2693,-0.0999999967440123
2694,-1.1352436886836777e-08
2695,-8.924695227112186e-08
2696,-4.995486103153667e-12
2697,-6.4916195448035685e-12
2698,-1.2486853388963823e-10
2699,9.05603758836439e-08
2700,-2.4135543501640157e-08
2701,-5.405873768167239e-08
2702,-1.4059866430703878e-08
2703,-1.4336827791076247e-08
2704,1.2996559495179666e-11
2705,-4.7724686816527814e-11
2706,0.09999999983212607
2707,0.09999999978668678
2708,-1.7229569771224253e-12
2709,-2.9595142488556963e-10
2710,-2.9535461857625634e-10
2711,-1.5778340379781674e-10
2712,-9.608391293771222e-08
2713,-0.035293933235558385
2714,-0.09999999996788511
2715,-0.099999999684208
2716,-9.644752972973671e-08
2717,-5.988609528901004e-10
2718,-3.678490681786322e-11
2719,-4.148630956446919e-10
2720,1.9730944462668067e-07
2721,2.8589520798903204e-08
2722,3.713851044336098e-08
2723,9.178058590078039e-08
2724,4.1540632758441404e-07
2725,-1.0665427821068605e-08
2726,7.591178871564424e-08
2727,6.413197248628663e-08
2728,5.164770318414606e-07
2729,1.3085765996177222e-07
2730,0.09999861144405023
2731,0.09999999978098487
2732,-1.6171179894566024e-10
2733,-1.229024661475437e-10
2734,-1.1391508510207205e-10
